datetime,Direction,Price,ReserveType
2024-08-12 19:30:00+02:00,Up,1825.36,aFRR
2024-08-12 19:30:00+02:00,Down,-93.72,aFRR
2024-08-12 19:45:00+02:00,Up,2007.9,aFRR
2024-08-12 19:45:00+02:00,Down,-93.72,aFRR
2024-08-12 20:00:00+02:00,Down,-30.0,aFRR
2024-08-12 20:00:00+02:00,Up,2007.9,aFRR
2024-08-12 20:15:00+02:00,Down,-30.0,aFRR
2024-08-12 20:15:00+02:00,Up,1082.26,aFRR
2024-08-12 20:30:00+02:00,Down,85.61,aFRR
2024-08-12 20:30:00+02:00,Up,178.05,aFRR
2024-08-12 20:45:00+02:00,Down,82.98,aFRR
2024-08-12 20:45:00+02:00,Up,131.0,aFRR
2024-08-12 21:00:00+02:00,Down,62.16,aFRR
2024-08-12 21:00:00+02:00,Up,125.0,aFRR
2024-08-12 21:15:00+02:00,Down,85.98,aFRR
2024-08-12 21:15:00+02:00,Up,126.1,aFRR
2024-08-12 21:30:00+02:00,Down,78.11,aFRR
2024-08-12 21:30:00+02:00,Up,125.0,aFRR
2024-08-12 21:45:00+02:00,Down,-27.94,aFRR
2024-08-12 21:45:00+02:00,Up,0.0,aFRR
2024-08-12 22:00:00+02:00,Up,250.0,aFRR
2024-08-12 22:00:00+02:00,Down,-61.96,aFRR
2024-08-12 22:15:00+02:00,Up,0.0,aFRR
2024-08-12 22:15:00+02:00,Down,60.8,aFRR
2024-08-12 22:30:00+02:00,Up,0.0,aFRR
2024-08-12 22:30:00+02:00,Down,62.62,aFRR
2024-08-12 22:45:00+02:00,Up,138.3,aFRR
2024-08-12 22:45:00+02:00,Down,62.62,aFRR
2024-08-12 23:00:00+02:00,Down,62.62,aFRR
2024-08-12 23:00:00+02:00,Up,106.87,aFRR
2024-08-12 23:15:00+02:00,Down,62.62,aFRR
2024-08-12 23:15:00+02:00,Up,138.3,aFRR
2024-08-12 23:30:00+02:00,Up,104.8,aFRR
2024-08-12 23:30:00+02:00,Down,62.62,aFRR
2024-08-12 23:45:00+02:00,Down,62.62,aFRR
2024-08-12 23:45:00+02:00,Up,138.4,aFRR
2024-08-13 00:00:00+02:00,Up,138.4,aFRR
2024-08-13 00:00:00+02:00,Down,9.87,aFRR
2024-08-13 00:15:00+02:00,Down,38.98,aFRR
2024-08-13 00:15:00+02:00,Up,0.0,aFRR
2024-08-13 00:30:00+02:00,Down,40.0,aFRR
2024-08-13 00:30:00+02:00,Up,0.0,aFRR
2024-08-13 00:45:00+02:00,Down,62.05,aFRR
2024-08-13 00:45:00+02:00,Up,0.0,aFRR
2024-08-13 01:00:00+02:00,Up,0.0,aFRR
2024-08-13 01:00:00+02:00,Down,16.98,aFRR
2024-08-13 01:15:00+02:00,Up,0.0,aFRR
2024-08-13 01:15:00+02:00,Down,39.0,aFRR
2024-08-13 01:30:00+02:00,Up,0.0,aFRR
2024-08-13 01:30:00+02:00,Down,20.74,aFRR
2024-08-13 01:45:00+02:00,Down,36.98,aFRR
2024-08-13 01:45:00+02:00,Up,0.0,aFRR
2024-08-13 02:00:00+02:00,Down,42.0,aFRR
2024-08-13 02:00:00+02:00,Up,0.0,aFRR
2024-08-13 02:15:00+02:00,Down,81.98,aFRR
2024-08-13 02:15:00+02:00,Up,0.0,aFRR
2024-08-13 02:30:00+02:00,Up,0.0,aFRR
2024-08-13 02:30:00+02:00,Down,79.72,aFRR
2024-08-13 02:45:00+02:00,Down,80.74,aFRR
2024-08-13 02:45:00+02:00,Up,91.26,aFRR
2024-08-13 03:00:00+02:00,Up,91.26,aFRR
2024-08-13 03:00:00+02:00,Down,50.54,aFRR
2024-08-13 03:15:00+02:00,Down,50.78,aFRR
2024-08-13 03:15:00+02:00,Up,0.0,aFRR
2024-08-13 03:30:00+02:00,Up,106.5,aFRR
2024-08-13 03:30:00+02:00,Down,85.56,aFRR
2024-08-13 03:45:00+02:00,Down,0.0,aFRR
2024-08-13 03:45:00+02:00,Up,131.0,aFRR
2024-08-13 04:00:00+02:00,Up,143.74,aFRR
2024-08-13 04:00:00+02:00,Down,0.0,aFRR
2024-08-13 04:15:00+02:00,Down,0.0,aFRR
2024-08-13 04:15:00+02:00,Up,126.76,aFRR
2024-08-13 04:30:00+02:00,Down,0.0,aFRR
2024-08-13 04:30:00+02:00,Up,131.0,aFRR
2024-08-13 04:45:00+02:00,Up,250.0,aFRR
2024-08-13 04:45:00+02:00,Down,0.0,aFRR
2024-08-13 05:00:00+02:00,Up,1825.36,aFRR
2024-08-13 05:00:00+02:00,Down,0.0,aFRR
2024-08-13 05:15:00+02:00,Up,123.37,aFRR
2024-08-13 05:15:00+02:00,Down,0.0,aFRR
2024-08-13 05:30:00+02:00,Up,85.36,aFRR
2024-08-13 05:30:00+02:00,Down,90.55,aFRR
2024-08-13 05:45:00+02:00,Up,0.0,aFRR
2024-08-13 05:45:00+02:00,Down,83.01,aFRR
2024-08-13 06:00:00+02:00,Down,81.95,aFRR
2024-08-13 06:00:00+02:00,Up,158.12,aFRR
2024-08-13 06:15:00+02:00,Down,0.0,aFRR
2024-08-13 06:15:00+02:00,Up,145.74,aFRR
2024-08-13 06:30:00+02:00,Down,0.0,aFRR
2024-08-13 06:30:00+02:00,Up,153.37,aFRR
2024-08-13 06:45:00+02:00,Up,156.36,aFRR
2024-08-13 06:45:00+02:00,Down,0.0,aFRR
2024-08-13 07:00:00+02:00,Up,131.0,aFRR
2024-08-13 07:00:00+02:00,Down,0.0,aFRR
2024-08-13 07:15:00+02:00,Up,85.36,aFRR
2024-08-13 07:15:00+02:00,Down,65.47,aFRR
2024-08-13 07:30:00+02:00,Up,0.0,aFRR
2024-08-13 07:30:00+02:00,Down,59.87,aFRR
2024-08-13 07:45:00+02:00,Up,0.0,aFRR
2024-08-13 07:45:00+02:00,Down,62.92,aFRR
2024-08-13 08:00:00+02:00,Up,0.0,aFRR
2024-08-13 08:00:00+02:00,Down,-45.69,aFRR
2024-08-13 08:15:00+02:00,Up,0.0,aFRR
2024-08-13 08:15:00+02:00,Down,-60.0,aFRR
2024-08-13 08:30:00+02:00,Up,0.0,aFRR
2024-08-13 08:30:00+02:00,Down,-100.0,aFRR
2024-08-13 08:45:00+02:00,Up,0.0,aFRR
2024-08-13 08:45:00+02:00,Down,85.74,aFRR
2024-08-13 09:00:00+02:00,Up,0.0,aFRR
2024-08-13 09:00:00+02:00,Down,71.7,aFRR
2024-08-13 09:15:00+02:00,Up,0.0,aFRR
2024-08-13 09:15:00+02:00,Down,87.59,aFRR
2024-08-13 09:30:00+02:00,Up,113.6,aFRR
2024-08-13 09:30:00+02:00,Down,90.68,aFRR
2024-08-13 09:45:00+02:00,Up,131.0,aFRR
2024-08-13 09:45:00+02:00,Down,0.0,aFRR
2024-08-13 10:00:00+02:00,Up,131.0,aFRR
2024-08-13 10:00:00+02:00,Down,85.74,aFRR
2024-08-13 10:15:00+02:00,Up,0.0,aFRR
2024-08-13 10:15:00+02:00,Down,57.74,aFRR
2024-08-13 10:30:00+02:00,Up,0.0,aFRR
2024-08-13 10:30:00+02:00,Down,29.87,aFRR
2024-08-13 10:45:00+02:00,Up,0.0,aFRR
2024-08-13 10:45:00+02:00,Down,20.74,aFRR
2024-08-13 11:00:00+02:00,Up,0.0,aFRR
2024-08-13 11:00:00+02:00,Down,59.74,aFRR
2024-08-13 11:15:00+02:00,Up,112.3,aFRR
2024-08-13 11:15:00+02:00,Down,59.87,aFRR
2024-08-13 11:30:00+02:00,Up,0.0,aFRR
2024-08-13 11:30:00+02:00,Down,35.74,aFRR
2024-08-13 11:45:00+02:00,Up,0.0,aFRR
2024-08-13 11:45:00+02:00,Down,81.34,aFRR
2024-08-13 12:00:00+02:00,Up,0.0,aFRR
2024-08-13 12:00:00+02:00,Down,82.98,aFRR
2024-08-13 12:15:00+02:00,Up,0.0,aFRR
2024-08-13 12:15:00+02:00,Down,0.0,aFRR
2024-08-13 12:30:00+02:00,Up,0.0,aFRR
2024-08-13 12:30:00+02:00,Down,78.5,aFRR
2024-08-13 12:45:00+02:00,Up,0.0,aFRR
2024-08-13 12:45:00+02:00,Down,-30.0,aFRR
2024-08-13 13:00:00+02:00,Up,0.0,aFRR
2024-08-13 13:00:00+02:00,Down,-30.0,aFRR
2024-08-13 13:15:00+02:00,Up,0.0,aFRR
2024-08-13 13:15:00+02:00,Down,80.01,aFRR
2024-08-13 13:30:00+02:00,Up,0.0,aFRR
2024-08-13 13:30:00+02:00,Down,-68.49,aFRR
2024-08-13 13:45:00+02:00,Up,0.0,aFRR
2024-08-13 13:45:00+02:00,Down,35.74,aFRR
2024-08-13 14:00:00+02:00,Up,101.0,aFRR
2024-08-13 14:00:00+02:00,Down,81.34,aFRR
2024-08-13 14:15:00+02:00,Up,91.06,aFRR
2024-08-13 14:15:00+02:00,Down,0.0,aFRR
2024-08-13 14:30:00+02:00,Up,0.0,aFRR
2024-08-13 14:30:00+02:00,Down,0.0,aFRR
2024-08-13 14:45:00+02:00,Up,112.0,aFRR
2024-08-13 14:45:00+02:00,Down,0.0,aFRR
2024-08-13 15:00:00+02:00,Up,91.06,aFRR
2024-08-13 15:00:00+02:00,Down,0.0,aFRR
2024-08-13 15:15:00+02:00,Up,0.0,aFRR
2024-08-13 15:15:00+02:00,Down,70.74,aFRR
2024-08-13 15:30:00+02:00,Down,82.81,aFRR
2024-08-13 15:30:00+02:00,Up,0.0,aFRR
2024-08-13 15:45:00+02:00,Down,0.0,aFRR
2024-08-13 15:45:00+02:00,Up,0.0,aFRR
2024-08-13 16:00:00+02:00,Down,-14.69,aFRR
2024-08-13 16:00:00+02:00,Up,0.0,aFRR
2024-08-13 16:15:00+02:00,Down,-60.0,aFRR
2024-08-13 16:15:00+02:00,Up,0.0,aFRR
2024-08-13 16:30:00+02:00,Down,-74.0,aFRR
2024-08-13 16:30:00+02:00,Up,0.0,aFRR
2024-08-13 16:45:00+02:00,Up,0.0,aFRR
2024-08-13 16:45:00+02:00,Down,-30.0,aFRR
2024-08-13 17:00:00+02:00,Up,125.87,aFRR
2024-08-13 17:00:00+02:00,Down,90.68,aFRR
2024-08-13 17:15:00+02:00,Up,392.1,aFRR
2024-08-13 17:15:00+02:00,Down,0.0,aFRR
2024-08-13 17:30:00+02:00,Up,600.0,aFRR
2024-08-13 17:30:00+02:00,Down,0.0,aFRR
2024-08-13 17:45:00+02:00,Up,0.0,aFRR
2024-08-13 17:45:00+02:00,Down,0.0,aFRR
2024-08-13 18:00:00+02:00,Up,0.0,aFRR
2024-08-13 18:00:00+02:00,Down,-49.84,aFRR
2024-08-13 18:15:00+02:00,Up,0.0,aFRR
2024-08-13 18:15:00+02:00,Down,-1000.0,aFRR
2024-08-13 18:30:00+02:00,Up,0.0,aFRR
2024-08-13 18:30:00+02:00,Down,-1000.0,aFRR
2024-08-13 18:45:00+02:00,Down,-720.0,aFRR
2024-08-13 18:45:00+02:00,Up,0.0,aFRR
2024-08-13 19:00:00+02:00,Down,-720.0,aFRR
2024-08-13 19:00:00+02:00,Up,0.0,aFRR
2024-08-13 19:15:00+02:00,Up,0.0,aFRR
2024-08-13 19:15:00+02:00,Down,63.11,aFRR
2024-08-13 19:30:00+02:00,Up,0.0,aFRR
2024-08-13 19:30:00+02:00,Down,90.53,aFRR
2024-08-13 19:45:00+02:00,Down,86.18,aFRR
2024-08-13 19:45:00+02:00,Up,0.0,aFRR
2024-08-13 20:00:00+02:00,Up,0.0,aFRR
2024-08-13 20:00:00+02:00,Down,89.1,aFRR
2024-08-13 20:15:00+02:00,Up,0.0,aFRR
2024-08-13 20:15:00+02:00,Down,90.68,aFRR
2024-08-13 20:30:00+02:00,Down,75.68,aFRR
2024-08-13 20:30:00+02:00,Up,0.0,aFRR
2024-08-13 20:45:00+02:00,Up,0.0,aFRR
2024-08-13 20:45:00+02:00,Down,78.98,aFRR
2024-08-13 21:00:00+02:00,Down,86.18,aFRR
2024-08-13 21:00:00+02:00,Up,0.0,aFRR
2024-08-13 21:15:00+02:00,Down,81.98,aFRR
2024-08-13 21:15:00+02:00,Up,0.0,aFRR
2024-08-13 21:30:00+02:00,Up,0.0,aFRR
2024-08-13 21:30:00+02:00,Down,94.1,aFRR
2024-08-13 21:45:00+02:00,Up,0.0,aFRR
2024-08-13 21:45:00+02:00,Down,61.61,aFRR
2024-08-13 22:00:00+02:00,Up,0.0,aFRR
2024-08-13 22:00:00+02:00,Down,4.11,aFRR
2024-08-13 22:15:00+02:00,Up,0.0,aFRR
2024-08-13 22:15:00+02:00,Down,19.87,aFRR
2024-08-13 22:30:00+02:00,Up,0.0,aFRR
2024-08-13 22:30:00+02:00,Down,59.87,aFRR
2024-08-13 22:45:00+02:00,Up,0.0,aFRR
2024-08-13 22:45:00+02:00,Down,58.32,aFRR
2024-08-13 23:00:00+02:00,Up,0.0,aFRR
2024-08-13 23:00:00+02:00,Down,-30.0,aFRR
2024-08-13 23:15:00+02:00,Up,0.0,aFRR
2024-08-13 23:15:00+02:00,Down,79.98,aFRR
2024-08-13 23:30:00+02:00,Down,-60.0,aFRR
2024-08-13 23:30:00+02:00,Up,0.0,aFRR
2024-08-13 23:45:00+02:00,Up,0.0,aFRR
2024-08-13 23:45:00+02:00,Down,-100.0,aFRR
2024-08-14 00:00:00+02:00,Down,64.82,aFRR
2024-08-14 00:00:00+02:00,Up,0.0,aFRR
2024-08-14 00:15:00+02:00,Down,0.0,aFRR
2024-08-14 00:15:00+02:00,Up,0.0,aFRR
2024-08-14 00:30:00+02:00,Up,85.36,aFRR
2024-08-14 00:30:00+02:00,Down,0.0,aFRR
2024-08-14 00:45:00+02:00,Up,113.8,aFRR
2024-08-14 00:45:00+02:00,Down,0.0,aFRR
2024-08-14 01:00:00+02:00,Up,117.97,aFRR
2024-08-14 01:00:00+02:00,Down,0.0,aFRR
2024-08-14 01:15:00+02:00,Down,0.0,aFRR
2024-08-14 01:15:00+02:00,Up,108.97,aFRR
2024-08-14 01:30:00+02:00,Down,0.0,aFRR
2024-08-14 01:30:00+02:00,Up,93.97,aFRR
2024-08-14 01:45:00+02:00,Up,91.97,aFRR
2024-08-14 01:45:00+02:00,Down,0.0,aFRR
2024-08-14 02:00:00+02:00,Down,0.0,aFRR
2024-08-14 02:00:00+02:00,Up,101.7,aFRR
2024-08-14 02:15:00+02:00,Up,87.97,aFRR
2024-08-14 02:15:00+02:00,Down,0.0,aFRR
2024-08-14 02:30:00+02:00,Up,97.97,aFRR
2024-08-14 02:30:00+02:00,Down,0.0,aFRR
2024-08-14 02:45:00+02:00,Up,151.8,aFRR
2024-08-14 02:45:00+02:00,Down,0.0,aFRR
2024-08-14 03:00:00+02:00,Up,188.3,aFRR
2024-08-14 03:00:00+02:00,Down,0.0,aFRR
2024-08-14 03:15:00+02:00,Down,0.0,aFRR
2024-08-14 03:15:00+02:00,Up,97.72,aFRR
2024-08-14 03:30:00+02:00,Up,88.12,aFRR
2024-08-14 03:30:00+02:00,Down,0.0,aFRR
2024-08-14 03:45:00+02:00,Up,88.02,aFRR
2024-08-14 03:45:00+02:00,Down,0.0,aFRR
2024-08-14 04:00:00+02:00,Up,0.0,aFRR
2024-08-14 04:00:00+02:00,Down,79.27,aFRR
2024-08-14 04:15:00+02:00,Up,0.0,aFRR
2024-08-14 04:15:00+02:00,Down,79.32,aFRR
2024-08-14 04:30:00+02:00,Up,0.0,aFRR
2024-08-14 04:30:00+02:00,Down,84.32,aFRR
2024-08-14 04:45:00+02:00,Down,93.04,aFRR
2024-08-14 04:45:00+02:00,Up,0.0,aFRR
2024-08-14 05:00:00+02:00,Down,93.04,aFRR
2024-08-14 05:00:00+02:00,Up,97.82,aFRR
2024-08-14 05:15:00+02:00,Down,0.0,aFRR
2024-08-14 05:15:00+02:00,Up,92.11,aFRR
2024-08-14 05:30:00+02:00,Up,92.11,aFRR
2024-08-14 05:30:00+02:00,Down,0.0,aFRR
2024-08-14 05:45:00+02:00,Up,93.19,aFRR
2024-08-14 05:45:00+02:00,Down,0.0,aFRR
2024-08-14 06:00:00+02:00,Up,93.19,aFRR
2024-08-14 06:00:00+02:00,Down,85.9,aFRR
2024-08-14 06:15:00+02:00,Down,81.9,aFRR
2024-08-14 06:15:00+02:00,Up,0.0,aFRR
2024-08-14 06:30:00+02:00,Up,0.0,aFRR
2024-08-14 06:30:00+02:00,Down,82.33,aFRR
2024-08-14 06:45:00+02:00,Down,84.5,aFRR
2024-08-14 06:45:00+02:00,Up,0.0,aFRR
2024-08-14 07:00:00+02:00,Down,87.35,aFRR
2024-08-14 07:00:00+02:00,Up,0.0,aFRR
2024-08-14 07:15:00+02:00,Down,99.87,aFRR
2024-08-14 07:15:00+02:00,Up,0.0,aFRR
2024-08-14 07:30:00+02:00,Down,99.87,aFRR
2024-08-14 07:30:00+02:00,Up,0.0,aFRR
2024-08-14 07:45:00+02:00,Up,0.0,aFRR
2024-08-14 07:45:00+02:00,Down,77.12,aFRR
2024-08-14 08:00:00+02:00,Down,-200.0,aFRR
2024-08-14 08:00:00+02:00,Up,0.0,aFRR
2024-08-14 08:15:00+02:00,Down,-1000.0,aFRR
2024-08-14 08:15:00+02:00,Up,0.0,aFRR
2024-08-14 08:30:00+02:00,Up,0.0,aFRR
2024-08-14 08:30:00+02:00,Down,-74.0,aFRR
2024-08-14 08:45:00+02:00,Up,0.0,aFRR
2024-08-14 08:45:00+02:00,Down,-100.0,aFRR
2024-08-14 09:00:00+02:00,Down,39.0,aFRR
2024-08-14 09:00:00+02:00,Up,0.0,aFRR
2024-08-14 09:15:00+02:00,Down,-200.0,aFRR
2024-08-14 09:15:00+02:00,Up,0.0,aFRR
2024-08-14 09:30:00+02:00,Down,-200.0,aFRR
2024-08-14 09:30:00+02:00,Up,0.0,aFRR
2024-08-14 09:45:00+02:00,Down,-1000.0,aFRR
2024-08-14 09:45:00+02:00,Up,0.0,aFRR
2024-08-14 10:00:00+02:00,Up,0.0,aFRR
2024-08-14 10:00:00+02:00,Down,-30.0,aFRR
2024-08-14 10:15:00+02:00,Up,0.0,aFRR
2024-08-14 10:15:00+02:00,Down,-30.0,aFRR
2024-08-14 10:30:00+02:00,Up,0.0,aFRR
2024-08-14 10:30:00+02:00,Down,66.53,aFRR
2024-08-14 10:45:00+02:00,Up,0.0,aFRR
2024-08-14 10:45:00+02:00,Down,81.72,aFRR
2024-08-14 11:00:00+02:00,Up,115.4,aFRR
2024-08-14 11:00:00+02:00,Down,87.98,aFRR
2024-08-14 11:15:00+02:00,Up,125.88,aFRR
2024-08-14 11:15:00+02:00,Down,0.0,aFRR
2024-08-14 11:30:00+02:00,Down,0.0,aFRR
2024-08-14 11:30:00+02:00,Up,300.0,aFRR
2024-08-14 11:45:00+02:00,Down,71.2,aFRR
2024-08-14 11:45:00+02:00,Up,300.0,aFRR
2024-08-14 12:00:00+02:00,Up,0.0,aFRR
2024-08-14 12:00:00+02:00,Down,65.04,aFRR
2024-08-14 12:15:00+02:00,Down,0.0,aFRR
2024-08-14 12:15:00+02:00,Up,125.8,aFRR
2024-08-14 12:30:00+02:00,Up,191.1,aFRR
2024-08-14 12:30:00+02:00,Down,0.0,aFRR
2024-08-14 12:45:00+02:00,Up,300.0,aFRR
2024-08-14 12:45:00+02:00,Down,0.0,aFRR
2024-08-14 13:00:00+02:00,Up,106.97,aFRR
2024-08-14 13:00:00+02:00,Down,0.0,aFRR
2024-08-14 13:15:00+02:00,Up,152.75,aFRR
2024-08-14 13:15:00+02:00,Down,0.0,aFRR
2024-08-14 13:30:00+02:00,Down,0.0,aFRR
2024-08-14 13:30:00+02:00,Up,245.0,aFRR
2024-08-14 13:45:00+02:00,Down,0.0,aFRR
2024-08-14 13:45:00+02:00,Up,600.0,aFRR
2024-08-14 14:00:00+02:00,Up,600.0,aFRR
2024-08-14 14:00:00+02:00,Down,0.0,aFRR
2024-08-14 14:15:00+02:00,Down,0.0,aFRR
2024-08-14 14:15:00+02:00,Up,1825.36,aFRR
2024-08-14 14:30:00+02:00,Down,0.0,aFRR
2024-08-14 14:30:00+02:00,Up,442.02,aFRR
2024-08-14 14:45:00+02:00,Down,0.0,aFRR
2024-08-14 14:45:00+02:00,Up,1825.36,aFRR
2024-08-14 15:00:00+02:00,Up,177.32,aFRR
2024-08-14 15:00:00+02:00,Down,0.0,aFRR
2024-08-14 15:15:00+02:00,Up,113.89,aFRR
2024-08-14 15:15:00+02:00,Down,0.0,aFRR
2024-08-14 15:30:00+02:00,Down,0.0,aFRR
2024-08-14 15:30:00+02:00,Up,108.97,aFRR
2024-08-14 15:45:00+02:00,Up,104.34,aFRR
2024-08-14 15:45:00+02:00,Down,0.0,aFRR
2024-08-14 16:00:00+02:00,Up,100.88,aFRR
2024-08-14 16:00:00+02:00,Down,0.0,aFRR
2024-08-14 16:15:00+02:00,Down,83.14,aFRR
2024-08-14 16:15:00+02:00,Up,87.97,aFRR
2024-08-14 16:30:00+02:00,Up,0.0,aFRR
2024-08-14 16:30:00+02:00,Down,80.14,aFRR
2024-08-14 16:45:00+02:00,Up,112.7,aFRR
2024-08-14 16:45:00+02:00,Down,83.14,aFRR
2024-08-14 17:00:00+02:00,Up,900.0,aFRR
2024-08-14 17:00:00+02:00,Down,0.0,aFRR
2024-08-14 17:15:00+02:00,Up,392.1,aFRR
2024-08-14 17:15:00+02:00,Down,0.0,aFRR
2024-08-14 17:30:00+02:00,Up,125.88,aFRR
2024-08-14 17:30:00+02:00,Down,0.0,aFRR
2024-08-14 17:45:00+02:00,Up,126.3,aFRR
2024-08-14 17:45:00+02:00,Down,0.0,aFRR
2024-08-14 18:00:00+02:00,Up,269.15,aFRR
2024-08-14 18:00:00+02:00,Down,0.0,aFRR
2024-08-14 18:15:00+02:00,Down,0.0,aFRR
2024-08-14 18:15:00+02:00,Up,131.0,aFRR
2024-08-14 18:30:00+02:00,Down,0.0,aFRR
2024-08-14 18:30:00+02:00,Up,140.97,aFRR
2024-08-14 18:45:00+02:00,Down,0.0,aFRR
2024-08-14 18:45:00+02:00,Up,156.97,aFRR
2024-08-14 19:00:00+02:00,Down,0.0,aFRR
2024-08-14 19:00:00+02:00,Up,115.97,aFRR
2024-08-14 19:15:00+02:00,Down,0.0,aFRR
2024-08-14 19:15:00+02:00,Up,118.97,aFRR
2024-08-14 19:30:00+02:00,Up,129.0,aFRR
2024-08-14 19:30:00+02:00,Down,0.0,aFRR
2024-08-14 19:45:00+02:00,Down,0.0,aFRR
2024-08-14 19:45:00+02:00,Up,140.0,aFRR
2024-08-14 20:00:00+02:00,Down,121.8,aFRR
2024-08-14 20:00:00+02:00,Up,123.38,aFRR
2024-08-14 20:15:00+02:00,Up,93.97,aFRR
2024-08-14 20:15:00+02:00,Down,121.8,aFRR
2024-08-14 20:30:00+02:00,Up,117.38,aFRR
2024-08-14 20:30:00+02:00,Down,0.0,aFRR
2024-08-14 20:45:00+02:00,Up,151.38,aFRR
2024-08-14 20:45:00+02:00,Down,0.0,aFRR
2024-08-14 21:00:00+02:00,Up,162.35,aFRR
2024-08-14 21:00:00+02:00,Down,0.0,aFRR
2024-08-14 21:15:00+02:00,Up,311.89,aFRR
2024-08-14 21:15:00+02:00,Down,0.0,aFRR
2024-08-14 21:30:00+02:00,Up,898.0,aFRR
2024-08-14 21:30:00+02:00,Down,0.0,aFRR
2024-08-14 21:45:00+02:00,Down,0.0,aFRR
2024-08-14 21:45:00+02:00,Up,90.56,aFRR
2024-08-14 22:00:00+02:00,Down,84.21,aFRR
2024-08-14 22:00:00+02:00,Up,0.0,aFRR
2024-08-14 22:15:00+02:00,Down,87.4,aFRR
2024-08-14 22:15:00+02:00,Up,0.0,aFRR
2024-08-14 22:30:00+02:00,Down,89.98,aFRR
2024-08-14 22:30:00+02:00,Up,0.0,aFRR
2024-08-14 22:45:00+02:00,Up,87.97,aFRR
2024-08-14 22:45:00+02:00,Down,94.7,aFRR
2024-08-14 23:00:00+02:00,Up,97.56,aFRR
2024-08-14 23:00:00+02:00,Down,0.0,aFRR
2024-08-14 23:15:00+02:00,Up,392.1,aFRR
2024-08-14 23:15:00+02:00,Down,0.0,aFRR
2024-08-14 23:30:00+02:00,Up,150.7,aFRR
2024-08-14 23:30:00+02:00,Down,0.0,aFRR
2024-08-14 23:45:00+02:00,Down,0.0,aFRR
2024-08-14 23:45:00+02:00,Up,108.44,aFRR
2024-08-15 00:00:00+02:00,Up,392.1,aFRR
2024-08-15 00:00:00+02:00,Down,0.0,aFRR
2024-08-15 00:15:00+02:00,Up,124.4,aFRR
2024-08-15 00:15:00+02:00,Down,0.0,aFRR
2024-08-15 00:30:00+02:00,Up,109.16,aFRR
2024-08-15 00:30:00+02:00,Down,0.0,aFRR
2024-08-15 00:45:00+02:00,Down,0.0,aFRR
2024-08-15 00:45:00+02:00,Up,85.36,aFRR
2024-08-15 01:00:00+02:00,Down,0.0,aFRR
2024-08-15 01:00:00+02:00,Up,124.3,aFRR
2024-08-15 01:15:00+02:00,Down,0.0,aFRR
2024-08-15 01:15:00+02:00,Up,151.1,aFRR
2024-08-15 01:30:00+02:00,Down,0.0,aFRR
2024-08-15 01:30:00+02:00,Up,149.1,aFRR
2024-08-15 01:45:00+02:00,Down,0.0,aFRR
2024-08-15 01:45:00+02:00,Up,131.8,aFRR
2024-08-15 02:00:00+02:00,Down,0.0,aFRR
2024-08-15 02:00:00+02:00,Up,129.0,aFRR
2024-08-15 02:15:00+02:00,Up,131.0,aFRR
2024-08-15 02:15:00+02:00,Down,0.0,aFRR
2024-08-15 02:30:00+02:00,Down,0.0,aFRR
2024-08-15 02:30:00+02:00,Up,129.0,aFRR
2024-08-15 02:45:00+02:00,Up,114.0,aFRR
2024-08-15 02:45:00+02:00,Down,0.0,aFRR
2024-08-15 03:00:00+02:00,Down,0.0,aFRR
2024-08-15 03:00:00+02:00,Up,114.0,aFRR
2024-08-15 03:15:00+02:00,Up,102.73,aFRR
2024-08-15 03:15:00+02:00,Down,0.0,aFRR
2024-08-15 03:30:00+02:00,Up,116.0,aFRR
2024-08-15 03:30:00+02:00,Down,0.0,aFRR
2024-08-15 03:45:00+02:00,Up,100.36,aFRR
2024-08-15 03:45:00+02:00,Down,0.0,aFRR
2024-08-15 04:00:00+02:00,Up,104.4,aFRR
2024-08-15 04:00:00+02:00,Down,0.0,aFRR
2024-08-15 04:15:00+02:00,Down,0.0,aFRR
2024-08-15 04:15:00+02:00,Up,98.36,aFRR
2024-08-15 04:30:00+02:00,Down,0.0,aFRR
2024-08-15 04:30:00+02:00,Up,85.36,aFRR
2024-08-15 04:45:00+02:00,Down,0.0,aFRR
2024-08-15 04:45:00+02:00,Up,0.0,aFRR
2024-08-15 05:00:00+02:00,Down,0.0,aFRR
2024-08-15 05:00:00+02:00,Up,0.0,aFRR
2024-08-15 05:15:00+02:00,Down,0.0,aFRR
2024-08-15 05:15:00+02:00,Up,113.9,aFRR
2024-08-15 05:30:00+02:00,Down,0.0,aFRR
2024-08-15 05:30:00+02:00,Up,123.8,aFRR
2024-08-15 05:45:00+02:00,Down,0.0,aFRR
2024-08-15 05:45:00+02:00,Up,151.6,aFRR
2024-08-15 06:00:00+02:00,Down,0.0,aFRR
2024-08-15 06:00:00+02:00,Up,600.0,aFRR
2024-08-15 06:15:00+02:00,Up,164.62,aFRR
2024-08-15 06:15:00+02:00,Down,0.0,aFRR
2024-08-15 06:30:00+02:00,Down,0.0,aFRR
2024-08-15 06:30:00+02:00,Up,151.4,aFRR
2024-08-15 06:45:00+02:00,Down,0.0,aFRR
2024-08-15 06:45:00+02:00,Up,151.4,aFRR
2024-08-15 07:00:00+02:00,Down,0.0,aFRR
2024-08-15 07:00:00+02:00,Up,118.53,aFRR
2024-08-15 07:15:00+02:00,Down,0.0,aFRR
2024-08-15 07:15:00+02:00,Up,99.86,aFRR
